submission_id,key_p_is_for,timeSpent,trial_number,condition,correctness,RT
1282,square,6.6650833333333335,33,incongruent,correct,349
1282,square,6.6650833333333335,34,congruent,correct,494
1282,square,6.6650833333333335,35,incongruent,correct,489
1282,square,6.6650833333333335,36,incongruent,correct,519
1282,square,6.6650833333333335,37,incongruent,correct,319
1282,square,6.6650833333333335,38,congruent,correct,891
1282,square,6.6650833333333335,39,congruent,correct,390
1282,square,6.6650833333333335,40,incongruent,correct,466
1282,square,6.6650833333333335,41,incongruent,correct,506
1282,square,6.6650833333333335,42,congruent,correct,552
1282,square,6.6650833333333335,43,incongruent,correct,462
1282,square,6.6650833333333335,44,incongruent,incorrect,312
1282,square,6.6650833333333335,45,congruent,correct,430
1282,square,6.6650833333333335,46,congruent,correct,333
1282,square,6.6650833333333335,47,incongruent,correct,386
1282,square,6.6650833333333335,48,incongruent,correct,480
1282,square,6.6650833333333335,49,incongruent,correct,448
1282,square,6.6650833333333335,50,incongruent,correct,397
1282,square,6.6650833333333335,51,congruent,correct,621
1282,square,6.6650833333333335,52,incongruent,correct,545
1282,square,6.6650833333333335,53,congruent,correct,395
1282,square,6.6650833333333335,54,incongruent,correct,388
1282,square,6.6650833333333335,55,incongruent,incorrect,193
1282,square,6.6650833333333335,56,incongruent,incorrect,338
1282,square,6.6650833333333335,57,incongruent,correct,419
1282,square,6.6650833333333335,58,congruent,correct,627
1282,square,6.6650833333333335,59,incongruent,correct,469
1282,square,6.6650833333333335,60,congruent,correct,718
1282,square,6.6650833333333335,61,congruent,correct,511
1282,square,6.6650833333333335,62,congruent,correct,529
1282,square,6.6650833333333335,63,incongruent,correct,442
1282,square,6.6650833333333335,64,congruent,correct,413
1282,square,6.6650833333333335,65,incongruent,correct,419
1282,square,6.6650833333333335,66,congruent,incorrect,383
1282,square,6.6650833333333335,67,incongruent,correct,601
1282,square,6.6650833333333335,68,incongruent,correct,420
1282,square,6.6650833333333335,69,incongruent,correct,522
1282,square,6.6650833333333335,70,congruent,correct,355
1282,square,6.6650833333333335,71,congruent,correct,293
1282,square,6.6650833333333335,72,congruent,correct,287
1282,square,6.6650833333333335,73,congruent,correct,329
1282,square,6.6650833333333335,74,incongruent,correct,401
1282,square,6.6650833333333335,75,incongruent,correct,366
1282,square,6.6650833333333335,76,incongruent,correct,456
1282,square,6.6650833333333335,77,congruent,correct,336
1282,square,6.6650833333333335,78,incongruent,correct,525
1282,square,6.6650833333333335,79,congruent,correct,638
1282,square,6.6650833333333335,80,congruent,correct,443
1282,square,6.6650833333333335,81,incongruent,correct,542
1282,square,6.6650833333333335,82,incongruent,correct,512
1282,square,6.6650833333333335,83,incongruent,correct,533
1282,square,6.6650833333333335,84,incongruent,correct,360
1282,square,6.6650833333333335,85,congruent,correct,284
1282,square,6.6650833333333335,86,congruent,correct,563
1282,square,6.6650833333333335,87,incongruent,incorrect,284
1282,square,6.6650833333333335,88,incongruent,incorrect,350
1282,square,6.6650833333333335,89,incongruent,correct,370
1282,square,6.6650833333333335,90,congruent,correct,373
1282,square,6.6650833333333335,91,congruent,correct,287
1282,square,6.6650833333333335,92,congruent,correct,280
1282,square,6.6650833333333335,93,congruent,correct,531
1282,square,6.6650833333333335,94,incongruent,correct,365
1282,square,6.6650833333333335,95,congruent,correct,368
1282,square,6.6650833333333335,96,congruent,correct,335
1282,square,6.6650833333333335,97,incongruent,correct,343
1282,square,6.6650833333333335,98,congruent,correct,403
1282,square,6.6650833333333335,99,congruent,correct,363
1282,square,6.6650833333333335,100,congruent,correct,322
1281,circle,7.251383333333333,1,congruent,incorrect,910
1281,circle,7.251383333333333,2,incongruent,correct,964
1281,circle,7.251383333333333,3,congruent,correct,1242
1281,circle,7.251383333333333,4,congruent,correct,623
1281,circle,7.251383333333333,5,congruent,correct,555
1281,circle,7.251383333333333,6,congruent,correct,542
1281,circle,7.251383333333333,7,congruent,correct,419
1281,circle,7.251383333333333,8,incongruent,correct,746
1281,circle,7.251383333333333,9,incongruent,correct,589
1281,circle,7.251383333333333,10,incongruent,correct,681
1281,circle,7.251383333333333,11,incongruent,correct,485
1281,circle,7.251383333333333,12,congruent,correct,558
1281,circle,7.251383333333333,13,incongruent,correct,645
1281,circle,7.251383333333333,14,congruent,correct,607
1281,circle,7.251383333333333,15,congruent,correct,639
1281,circle,7.251383333333333,16,congruent,correct,772
1281,circle,7.251383333333333,17,congruent,correct,587
1281,circle,7.251383333333333,18,congruent,correct,453
1281,circle,7.251383333333333,19,incongruent,correct,657
1281,circle,7.251383333333333,20,incongruent,correct,417
1281,circle,7.251383333333333,1,congruent,correct,563
1281,circle,7.251383333333333,2,congruent,correct,559
1281,circle,7.251383333333333,3,incongruent,correct,535
1281,circle,7.251383333333333,4,congruent,correct,655
1281,circle,7.251383333333333,5,incongruent,correct,518
1281,circle,7.251383333333333,6,incongruent,correct,495
1281,circle,7.251383333333333,7,congruent,correct,543
1281,circle,7.251383333333333,8,incongruent,correct,574
1281,circle,7.251383333333333,9,congruent,correct,557
1281,circle,7.251383333333333,10,congruent,correct,441
1281,circle,7.251383333333333,11,congruent,correct,517
1281,circle,7.251383333333333,12,congruent,correct,492
1281,circle,7.251383333333333,13,incongruent,correct,492
1281,circle,7.251383333333333,14,congruent,correct,515
1281,circle,7.251383333333333,15,incongruent,incorrect,464
1281,circle,7.251383333333333,16,congruent,correct,445
1281,circle,7.251383333333333,17,congruent,correct,425
1281,circle,7.251383333333333,18,incongruent,incorrect,428
1281,circle,7.251383333333333,19,congruent,correct,530
1281,circle,7.251383333333333,20,congruent,correct,471
1281,circle,7.251383333333333,21,incongruent,correct,457
1281,circle,7.251383333333333,22,incongruent,correct,558
1281,circle,7.251383333333333,23,congruent,correct,533
1281,circle,7.251383333333333,24,incongruent,correct,440
1281,circle,7.251383333333333,25,congruent,correct,559
1281,circle,7.251383333333333,26,congruent,correct,427
1281,circle,7.251383333333333,27,congruent,correct,382
1281,circle,7.251383333333333,28,congruent,correct,385
1281,circle,7.251383333333333,29,incongruent,correct,521
1281,circle,7.251383333333333,30,congruent,correct,532
1281,circle,7.251383333333333,31,congruent,correct,467
1281,circle,7.251383333333333,32,congruent,correct,441
1281,circle,7.251383333333333,33,incongruent,correct,483
1281,circle,7.251383333333333,34,incongruent,correct,439
1281,circle,7.251383333333333,35,incongruent,correct,535
1281,circle,7.251383333333333,36,incongruent,correct,403
1281,circle,7.251383333333333,37,congruent,correct,476
1281,circle,7.251383333333333,38,congruent,correct,470
1281,circle,7.251383333333333,39,incongruent,correct,448
1281,circle,7.251383333333333,40,incongruent,correct,393
1281,circle,7.251383333333333,41,congruent,incorrect,321
1281,circle,7.251383333333333,42,incongruent,correct,651
1281,circle,7.251383333333333,43,congruent,correct,468
1281,circle,7.251383333333333,44,incongruent,correct,496
1281,circle,7.251383333333333,45,congruent,correct,484
1281,circle,7.251383333333333,46,congruent,correct,430
1281,circle,7.251383333333333,47,incongruent,correct,467
1281,circle,7.251383333333333,48,incongruent,correct,474
1281,circle,7.251383333333333,49,congruent,correct,453
1281,circle,7.251383333333333,50,incongruent,correct,574
1281,circle,7.251383333333333,51,incongruent,correct,508
1281,circle,7.251383333333333,52,congruent,correct,573
1281,circle,7.251383333333333,53,incongruent,correct,681
1281,circle,7.251383333333333,54,congruent,correct,629
1281,circle,7.251383333333333,55,incongruent,correct,577
1281,circle,7.251383333333333,56,congruent,correct,473
1281,circle,7.251383333333333,57,congruent,correct,437
1281,circle,7.251383333333333,58,congruent,correct,693
1281,circle,7.251383333333333,59,incongruent,correct,608
1281,circle,7.251383333333333,60,congruent,correct,535
1281,circle,7.251383333333333,61,incongruent,correct,426
1281,circle,7.251383333333333,62,incongruent,correct,344
1281,circle,7.251383333333333,63,congruent,correct,491
1281,circle,7.251383333333333,64,incongruent,correct,425
1281,circle,7.251383333333333,65,incongruent,correct,424
1281,circle,7.251383333333333,66,incongruent,correct,401
1281,circle,7.251383333333333,67,incongruent,correct,412
1281,circle,7.251383333333333,68,incongruent,correct,335
1281,circle,7.251383333333333,69,congruent,correct,497
1281,circle,7.251383333333333,70,incongruent,correct,497
1281,circle,7.251383333333333,71,incongruent,correct,430
1281,circle,7.251383333333333,72,congruent,correct,520
1281,circle,7.251383333333333,73,incongruent,correct,477
1281,circle,7.251383333333333,74,congruent,correct,416
1281,circle,7.251383333333333,75,congruent,correct,357
1281,circle,7.251383333333333,76,congruent,correct,410
1281,circle,7.251383333333333,77,incongruent,correct,401
1281,circle,7.251383333333333,78,congruent,correct,536
1281,circle,7.251383333333333,79,congruent,correct,420
1281,circle,7.251383333333333,80,congruent,correct,508
1281,circle,7.251383333333333,81,incongruent,correct,478
1281,circle,7.251383333333333,82,congruent,correct,438
1281,circle,7.251383333333333,83,incongruent,correct,471
1281,circle,7.251383333333333,84,congruent,correct,405
1281,circle,7.251383333333333,85,incongruent,correct,400
1281,circle,7.251383333333333,86,incongruent,correct,438
1281,circle,7.251383333333333,87,congruent,correct,385
1281,circle,7.251383333333333,88,congruent,correct,510
1281,circle,7.251383333333333,89,incongruent,correct,516
1281,circle,7.251383333333333,90,incongruent,correct,430
1281,circle,7.251383333333333,91,incongruent,correct,438
1281,circle,7.251383333333333,92,congruent,incorrect,371
1281,circle,7.251383333333333,93,congruent,correct,451
1281,circle,7.251383333333333,94,incongruent,correct,418
1281,circle,7.251383333333333,95,incongruent,correct,439
1281,circle,7.251383333333333,96,incongruent,correct,428
1281,circle,7.251383333333333,97,congruent,correct,373
1281,circle,7.251383333333333,98,incongruent,correct,380
1281,circle,7.251383333333333,99,incongruent,correct,459
1281,circle,7.251383333333333,100,incongruent,correct,548
1280,circle,7.028316666666667,1,congruent,correct,1817
1280,circle,7.028316666666667,2,incongruent,correct,1142
1280,circle,7.028316666666667,3,congruent,correct,822
1280,circle,7.028316666666667,4,incongruent,correct,493
1280,circle,7.028316666666667,5,incongruent,correct,456
1280,circle,7.028316666666667,6,incongruent,correct,537
1280,circle,7.028316666666667,7,incongruent,correct,595
1280,circle,7.028316666666667,8,congruent,correct,564
1280,circle,7.028316666666667,9,incongruent,incorrect,449
1280,circle,7.028316666666667,10,congruent,correct,464
1280,circle,7.028316666666667,11,congruent,correct,411
1280,circle,7.028316666666667,12,incongruent,correct,491
1280,circle,7.028316666666667,13,congruent,correct,635
1280,circle,7.028316666666667,14,incongruent,correct,614
1280,circle,7.028316666666667,15,congruent,correct,421
1280,circle,7.028316666666667,16,incongruent,correct,438
1280,circle,7.028316666666667,17,congruent,correct,495
1280,circle,7.028316666666667,18,congruent,correct,447
1280,circle,7.028316666666667,19,congruent,correct,460
1280,circle,7.028316666666667,20,congruent,correct,404
1280,circle,7.028316666666667,1,incongruent,correct,593
1280,circle,7.028316666666667,2,incongruent,correct,616
1280,circle,7.028316666666667,3,congruent,correct,398
1280,circle,7.028316666666667,4,congruent,correct,428
1280,circle,7.028316666666667,5,congruent,correct,515
1280,circle,7.028316666666667,6,incongruent,correct,473
1280,circle,7.028316666666667,7,incongruent,incorrect,376
1280,circle,7.028316666666667,8,congruent,correct,422
1280,circle,7.028316666666667,9,incongruent,correct,525
1280,circle,7.028316666666667,10,congruent,correct,369
1280,circle,7.028316666666667,11,congruent,correct,365
1280,circle,7.028316666666667,12,incongruent,correct,519
1280,circle,7.028316666666667,13,incongruent,correct,505
1280,circle,7.028316666666667,14,incongruent,correct,332
1280,circle,7.028316666666667,15,congruent,correct,463
1280,circle,7.028316666666667,16,congruent,correct,408
1280,circle,7.028316666666667,17,incongruent,correct,519
1280,circle,7.028316666666667,18,incongruent,correct,637
1280,circle,7.028316666666667,19,congruent,correct,556
1280,circle,7.028316666666667,20,congruent,correct,514
1280,circle,7.028316666666667,21,incongruent,incorrect,571
1280,circle,7.028316666666667,22,incongruent,correct,471
1280,circle,7.028316666666667,23,congruent,correct,392
1280,circle,7.028316666666667,24,incongruent,correct,484
1280,circle,7.028316666666667,25,incongruent,correct,474
1280,circle,7.028316666666667,26,congruent,correct,473
1280,circle,7.028316666666667,27,incongruent,correct,450
1280,circle,7.028316666666667,28,incongruent,correct,430
1280,circle,7.028316666666667,29,congruent,correct,479
1280,circle,7.028316666666667,30,congruent,correct,350
1280,circle,7.028316666666667,31,incongruent,correct,441
1280,circle,7.028316666666667,32,congruent,incorrect,422
1280,circle,7.028316666666667,33,congruent,correct,388
1280,circle,7.028316666666667,34,incongruent,correct,540
1280,circle,7.028316666666667,35,incongruent,correct,458
1280,circle,7.028316666666667,36,incongruent,correct,427
1280,circle,7.028316666666667,37,congruent,correct,448
1280,circle,7.028316666666667,38,incongruent,correct,431
1280,circle,7.028316666666667,39,incongruent,correct,422
1280,circle,7.028316666666667,40,congruent,correct,569
1280,circle,7.028316666666667,41,incongruent,correct,461
1280,circle,7.028316666666667,42,incongruent,correct,373
1280,circle,7.028316666666667,43,congruent,correct,477
1280,circle,7.028316666666667,44,incongruent,correct,525
1280,circle,7.028316666666667,45,incongruent,correct,464
1280,circle,7.028316666666667,46,incongruent,correct,452
1280,circle,7.028316666666667,47,incongruent,correct,450
1280,circle,7.028316666666667,48,incongruent,correct,403
1280,circle,7.028316666666667,49,incongruent,correct,388
1280,circle,7.028316666666667,50,incongruent,correct,420
1280,circle,7.028316666666667,51,incongruent,correct,417
1280,circle,7.028316666666667,52,congruent,correct,424
1280,circle,7.028316666666667,53,incongruent,correct,445
1280,circle,7.028316666666667,54,incongruent,correct,505
1280,circle,7.028316666666667,55,congruent,correct,534
1280,circle,7.028316666666667,56,congruent,correct,489
1280,circle,7.028316666666667,57,incongruent,correct,402
1280,circle,7.028316666666667,58,incongruent,correct,395
1280,circle,7.028316666666667,59,congruent,correct,482
1280,circle,7.028316666666667,60,incongruent,correct,471
1280,circle,7.028316666666667,61,congruent,correct,461
1280,circle,7.028316666666667,62,incongruent,correct,444
1280,circle,7.028316666666667,63,incongruent,correct,453
1280,circle,7.028316666666667,64,congruent,incorrect,424
1280,circle,7.028316666666667,65,congruent,correct,496
1280,circle,7.028316666666667,66,incongruent,correct,525
1280,circle,7.028316666666667,67,congruent,correct,497
1280,circle,7.028316666666667,68,incongruent,correct,412
1280,circle,7.028316666666667,69,congruent,correct,548
1280,circle,7.028316666666667,70,congruent,correct,417
1280,circle,7.028316666666667,71,congruent,correct,525
1280,circle,7.028316666666667,72,incongruent,correct,456
1280,circle,7.028316666666667,73,congruent,correct,546
1280,circle,7.028316666666667,74,incongruent,correct,528
1280,circle,7.028316666666667,75,congruent,correct,420
1280,circle,7.028316666666667,76,incongruent,correct,494
1280,circle,7.028316666666667,77,incongruent,correct,395
1280,circle,7.028316666666667,78,incongruent,correct,510
1280,circle,7.028316666666667,79,incongruent,correct,552
1280,circle,7.028316666666667,80,incongruent,correct,471
1280,circle,7.028316666666667,81,incongruent,correct,528
1280,circle,7.028316666666667,82,incongruent,correct,631
1280,circle,7.028316666666667,83,congruent,correct,426
1280,circle,7.028316666666667,84,incongruent,correct,473
1280,circle,7.028316666666667,85,incongruent,correct,457
1280,circle,7.028316666666667,86,congruent,correct,494
1280,circle,7.028316666666667,87,incongruent,correct,443
1280,circle,7.028316666666667,88,incongruent,correct,646
1280,circle,7.028316666666667,89,congruent,correct,564
1280,circle,7.028316666666667,90,incongruent,correct,504
1280,circle,7.028316666666667,91,congruent,correct,400
1280,circle,7.028316666666667,92,incongruent,correct,405
1280,circle,7.028316666666667,93,congruent,incorrect,393
1280,circle,7.028316666666667,94,incongruent,correct,462
1280,circle,7.028316666666667,95,incongruent,correct,423
1280,circle,7.028316666666667,96,incongruent,correct,411
1280,circle,7.028316666666667,97,incongruent,correct,535
1280,circle,7.028316666666667,98,incongruent,correct,491
1280,circle,7.028316666666667,99,incongruent,correct,487
1280,circle,7.028316666666667,100,incongruent,correct,461
1279,square,9.58525,1,incongruent,correct,1382
1279,square,9.58525,2,congruent,correct,279
1279,square,9.58525,3,incongruent,correct,739
1279,square,9.58525,4,congruent,correct,649
1279,square,9.58525,5,incongruent,correct,512
1279,square,9.58525,6,congruent,correct,564
1279,square,9.58525,7,incongruent,incorrect,658
1279,square,9.58525,8,congruent,correct,597
1279,square,9.58525,9,incongruent,correct,475
1279,square,9.58525,10,congruent,correct,617
1279,square,9.58525,11,incongruent,incorrect,489
1279,square,9.58525,12,incongruent,incorrect,580
1279,square,9.58525,13,congruent,incorrect,599
1279,square,9.58525,14,incongruent,correct,473
1279,square,9.58525,15,congruent,correct,1019
1279,square,9.58525,16,incongruent,correct,474
1279,square,9.58525,17,incongruent,incorrect,610
1279,square,9.58525,18,congruent,correct,884
1279,square,9.58525,19,congruent,correct,628
1279,square,9.58525,20,incongruent,correct,590
1279,square,9.58525,1,congruent,correct,868
1279,square,9.58525,2,incongruent,correct,482
1279,square,9.58525,3,incongruent,correct,541
1279,square,9.58525,4,incongruent,correct,528
1279,square,9.58525,5,incongruent,correct,583
1279,square,9.58525,6,incongruent,correct,485
1279,square,9.58525,7,congruent,correct,673
1279,square,9.58525,8,incongruent,correct,582
1279,square,9.58525,9,congruent,correct,494
1279,square,9.58525,10,congruent,incorrect,616
1279,square,9.58525,11,congruent,correct,660
1279,square,9.58525,12,incongruent,correct,539
1279,square,9.58525,13,congruent,correct,549
1279,square,9.58525,14,incongruent,correct,722
1279,square,9.58525,15,congruent,correct,674
1279,square,9.58525,16,congruent,correct,518
1279,square,9.58525,17,incongruent,correct,733
1279,square,9.58525,18,incongruent,correct,616
1279,square,9.58525,19,incongruent,correct,445
1279,square,9.58525,20,incongruent,correct,438
1279,square,9.58525,21,incongruent,correct,497
1279,square,9.58525,22,congruent,incorrect,475
1279,square,9.58525,23,congruent,correct,484
1279,square,9.58525,24,incongruent,correct,612
1279,square,9.58525,25,congruent,correct,430
1279,square,9.58525,26,congruent,correct,485
1279,square,9.58525,27,incongruent,correct,432
1279,square,9.58525,28,incongruent,correct,360
1279,square,9.58525,29,incongruent,correct,346
1279,square,9.58525,30,congruent,correct,463
1279,square,9.58525,31,incongruent,correct,432
1279,square,9.58525,32,congruent,correct,405
1279,square,9.58525,33,congruent,correct,373
1279,square,9.58525,34,congruent,correct,345
1279,square,9.58525,35,congruent,correct,385
1279,square,9.58525,36,incongruent,correct,624
1279,square,9.58525,37,incongruent,correct,434
1279,square,9.58525,38,incongruent,correct,403
1279,square,9.58525,39,congruent,correct,381
1279,square,9.58525,40,incongruent,correct,561
1279,square,9.58525,41,incongruent,correct,432
1279,square,9.58525,42,incongruent,correct,497
1279,square,9.58525,43,congruent,correct,482
1279,square,9.58525,44,incongruent,incorrect,441
1279,square,9.58525,45,congruent,incorrect,671
1279,square,9.58525,46,congruent,correct,529
1279,square,9.58525,47,congruent,correct,498
1279,square,9.58525,48,congruent,correct,416
1279,square,9.58525,49,congruent,correct,374
1279,square,9.58525,50,incongruent,correct,424
1279,square,9.58525,51,congruent,correct,355
1279,square,9.58525,52,congruent,correct,374
1279,square,9.58525,53,congruent,correct,429
1279,square,9.58525,54,congruent,correct,389
1279,square,9.58525,55,congruent,correct,443
1279,square,9.58525,56,congruent,correct,453
1279,square,9.58525,57,congruent,correct,453
1279,square,9.58525,58,incongruent,incorrect,413
1279,square,9.58525,59,incongruent,correct,531
1279,square,9.58525,60,congruent,correct,597
1279,square,9.58525,61,congruent,correct,409
1279,square,9.58525,62,congruent,correct,428
1279,square,9.58525,63,incongruent,correct,606
1279,square,9.58525,64,incongruent,correct,464
1279,square,9.58525,65,congruent,correct,551
1279,square,9.58525,66,congruent,correct,414
1279,square,9.58525,67,congruent,correct,358
1279,square,9.58525,68,congruent,correct,359
1279,square,9.58525,69,congruent,correct,278
1279,square,9.58525,70,congruent,correct,271
1279,square,9.58525,71,congruent,correct,365
1279,square,9.58525,72,congruent,correct,426
1279,square,9.58525,73,congruent,correct,406
1279,square,9.58525,74,incongruent,correct,506
1279,square,9.58525,75,incongruent,correct,481
1279,square,9.58525,76,congruent,incorrect,519
1279,square,9.58525,77,congruent,correct,665
1279,square,9.58525,78,congruent,correct,657
1279,square,9.58525,79,incongruent,correct,618
1279,square,9.58525,80,incongruent,correct,609
1279,square,9.58525,81,congruent,correct,657
1279,square,9.58525,82,incongruent,correct,466
1279,square,9.58525,83,incongruent,correct,446
1279,square,9.58525,84,incongruent,correct,564
1279,square,9.58525,85,incongruent,correct,444
1279,square,9.58525,86,congruent,correct,581
1279,square,9.58525,87,congruent,correct,443
1279,square,9.58525,88,incongruent,correct,530
1279,square,9.58525,89,congruent,correct,617
1279,square,9.58525,90,incongruent,correct,526
1279,square,9.58525,91,incongruent,correct,487
1279,square,9.58525,92,congruent,correct,667
1279,square,9.58525,93,incongruent,correct,598
1279,square,9.58525,94,incongruent,correct,392
1279,square,9.58525,95,congruent,correct,591
1279,square,9.58525,96,congruent,correct,385
1279,square,9.58525,97,congruent,correct,412
1279,square,9.58525,98,congruent,correct,556
1279,square,9.58525,99,congruent,correct,411
1279,square,9.58525,100,incongruent,incorrect,361
1278,circle,7.46505,1,incongruent,correct,12267
1278,circle,7.46505,2,congruent,correct,721
1278,circle,7.46505,3,incongruent,incorrect,289
1278,circle,7.46505,4,incongruent,correct,443
1278,circle,7.46505,5,congruent,correct,533
1278,circle,7.46505,6,congruent,correct,367
1278,circle,7.46505,7,congruent,correct,545
1278,circle,7.46505,8,congruent,correct,365
1278,circle,7.46505,9,incongruent,correct,428
1278,circle,7.46505,10,incongruent,correct,450
1278,circle,7.46505,11,incongruent,correct,493
1278,circle,7.46505,12,congruent,correct,366
1278,circle,7.46505,13,congruent,correct,344
1278,circle,7.46505,14,incongruent,correct,483
1278,circle,7.46505,15,congruent,correct,409
1278,circle,7.46505,16,congruent,correct,377
1278,circle,7.46505,17,incongruent,correct,472
1278,circle,7.46505,18,congruent,correct,2212
1278,circle,7.46505,19,incongruent,correct,477
1278,circle,7.46505,20,incongruent,correct,520
1278,circle,7.46505,1,incongruent,correct,452
1278,circle,7.46505,2,incongruent,correct,415
1278,circle,7.46505,3,incongruent,correct,453
1278,circle,7.46505,4,congruent,correct,445
1278,circle,7.46505,5,incongruent,incorrect,411
1278,circle,7.46505,6,congruent,correct,384
1278,circle,7.46505,7,incongruent,correct,523
1278,circle,7.46505,8,congruent,correct,405
1278,circle,7.46505,9,incongruent,correct,454
1278,circle,7.46505,10,congruent,correct,471
1278,circle,7.46505,11,congruent,correct,412
1278,circle,7.46505,12,incongruent,correct,397
1278,circle,7.46505,13,congruent,correct,397
1278,circle,7.46505,14,incongruent,correct,417
1278,circle,7.46505,15,incongruent,correct,441
1278,circle,7.46505,16,congruent,correct,374
1278,circle,7.46505,17,congruent,correct,459
1278,circle,7.46505,18,incongruent,correct,401
1278,circle,7.46505,19,incongruent,correct,415
1278,circle,7.46505,20,congruent,correct,360
1278,circle,7.46505,21,congruent,correct,354
1278,circle,7.46505,22,incongruent,correct,449
1278,circle,7.46505,23,congruent,correct,328
1278,circle,7.46505,24,congruent,correct,304
1278,circle,7.46505,25,congruent,correct,373
1278,circle,7.46505,26,congruent,correct,353
1278,circle,7.46505,27,congruent,correct,355
1278,circle,7.46505,28,incongruent,correct,389
1278,circle,7.46505,29,congruent,correct,387
1278,circle,7.46505,30,congruent,correct,350
1278,circle,7.46505,31,congruent,correct,390
1278,circle,7.46505,32,congruent,correct,342
1278,circle,7.46505,33,congruent,correct,366
1278,circle,7.46505,34,incongruent,correct,404
1278,circle,7.46505,35,incongruent,correct,383
1278,circle,7.46505,36,congruent,correct,400
1278,circle,7.46505,37,incongruent,correct,501
1278,circle,7.46505,38,congruent,correct,397
1278,circle,7.46505,39,congruent,correct,413
1278,circle,7.46505,40,congruent,correct,373
1278,circle,7.46505,41,congruent,correct,389
1278,circle,7.46505,42,incongruent,correct,453
1278,circle,7.46505,43,congruent,correct,370
1278,circle,7.46505,44,congruent,correct,337
1278,circle,7.46505,45,incongruent,correct,385
1278,circle,7.46505,46,incongruent,correct,414
1278,circle,7.46505,47,congruent,correct,367
1278,circle,7.46505,48,incongruent,correct,503
1278,circle,7.46505,49,incongruent,correct,508
1278,circle,7.46505,50,incongruent,correct,456
1278,circle,7.46505,51,incongruent,correct,466
1278,circle,7.46505,52,incongruent,correct,328
1278,circle,7.46505,53,incongruent,correct,371
1278,circle,7.46505,54,congruent,correct,407
1278,circle,7.46505,55,incongruent,correct,463
1278,circle,7.46505,56,congruent,correct,414
1278,circle,7.46505,57,congruent,correct,362
1278,circle,7.46505,58,incongruent,correct,390
1278,circle,7.46505,59,congruent,correct,368
1278,circle,7.46505,60,incongruent,correct,356
1278,circle,7.46505,61,congruent,correct,383
1278,circle,7.46505,62,congruent,correct,342
1278,circle,7.46505,63,incongruent,correct,413
1278,circle,7.46505,64,congruent,correct,359
1278,circle,7.46505,65,congruent,correct,405
1278,circle,7.46505,66,incongruent,correct,403
1278,circle,7.46505,67,incongruent,correct,380
1278,circle,7.46505,68,congruent,correct,386
1278,circle,7.46505,69,congruent,correct,557
1278,circle,7.46505,70,incongruent,correct,417
1278,circle,7.46505,71,incongruent,correct,383
1278,circle,7.46505,72,incongruent,correct,432
1278,circle,7.46505,73,incongruent,correct,391
1278,circle,7.46505,74,incongruent,correct,383
1278,circle,7.46505,75,congruent,correct,376
1278,circle,7.46505,76,congruent,correct,408
1278,circle,7.46505,77,incongruent,correct,393
1278,circle,7.46505,78,congruent,correct,363
1278,circle,7.46505,79,congruent,correct,485
1278,circle,7.46505,80,incongruent,correct,373
1278,circle,7.46505,81,congruent,correct,343
1278,circle,7.46505,82,congruent,correct,438
1278,circle,7.46505,83,incongruent,correct,395
1278,circle,7.46505,84,congruent,correct,390
1278,circle,7.46505,85,congruent,correct,431
1278,circle,7.46505,86,incongruent,correct,439
1278,circle,7.46505,87,incongruent,correct,438
1278,circle,7.46505,88,congruent,correct,373
1278,circle,7.46505,89,incongruent,correct,496
1278,circle,7.46505,90,incongruent,correct,369
1278,circle,7.46505,91,congruent,correct,338
1278,circle,7.46505,92,congruent,correct,359
1278,circle,7.46505,93,incongruent,correct,371
1278,circle,7.46505,94,congruent,correct,379
1278,circle,7.46505,95,incongruent,correct,444
1278,circle,7.46505,96,congruent,correct,339
1278,circle,7.46505,97,incongruent,incorrect,513
1278,circle,7.46505,98,incongruent,correct,538
1278,circle,7.46505,99,incongruent,correct,397
1278,circle,7.46505,100,incongruent,correct,405
1277,circle,10.542216666666667,1,incongruent,correct,2229
1277,circle,10.542216666666667,2,incongruent,correct,627
1277,circle,10.542216666666667,3,congruent,correct,836
1277,circle,10.542216666666667,4,congruent,correct,606
1277,circle,10.542216666666667,5,incongruent,correct,636
1277,circle,10.542216666666667,6,congruent,correct,522
1277,circle,10.542216666666667,7,incongruent,correct,757
1277,circle,10.542216666666667,8,incongruent,correct,525
1277,circle,10.542216666666667,9,congruent,incorrect,780
1277,circle,10.542216666666667,10,congruent,incorrect,616
1277,circle,10.542216666666667,11,congruent,incorrect,461
1277,circle,10.542216666666667,12,congruent,incorrect,420
1277,circle,10.542216666666667,13,congruent,incorrect,382
1277,circle,10.542216666666667,14,incongruent,incorrect,882
1277,circle,10.542216666666667,15,congruent,correct,1039
1277,circle,10.542216666666667,16,incongruent,correct,1534
1277,circle,10.542216666666667,17,incongruent,correct,545
1277,circle,10.542216666666667,18,congruent,correct,827
1277,circle,10.542216666666667,19,congruent,correct,537
1277,circle,10.542216666666667,20,congruent,correct,387
1277,circle,10.542216666666667,1,incongruent,correct,1224
1277,circle,10.542216666666667,2,incongruent,correct,617
1277,circle,10.542216666666667,3,incongruent,correct,1004
1277,circle,10.542216666666667,4,congruent,correct,774
1277,circle,10.542216666666667,5,incongruent,correct,535
1277,circle,10.542216666666667,6,congruent,correct,548
1277,circle,10.542216666666667,7,incongruent,correct,524
1277,circle,10.542216666666667,8,congruent,correct,568
