participant,lexicality,spelling,button,response,accuracy,previous_accuracy,rt,nletters,CELEX_frequency
2,N,facured,1,N,1,0,417,7,0
2,N,faney,1,N,1,1,548,5,0
2,W,far,2,W,1,1,469,3,9230
2,N,fasope,1,N,1,1,553,6,0
2,N,fawnstrip,1,N,1,1,469,9,0
2,W,feet,2,W,1,1,415,4,4104
2,W,find,2,W,1,0,701,4,9272
2,W,fine,2,W,1,1,422,4,2563
2,N,firch,1,N,1,1,456,5,0
2,N,firched,1,N,1,1,666,7,0
2,W,fire,2,W,1,1,467,4,2738
2,W,first,2,W,1,1,456,5,21740
2,N,fissards,1,N,1,1,514,8,0
2,W,floor,2,W,1,1,379,5,2888
2,N,floot,1,N,1,1,688,5,0
2,N,foke,2,W,0,1,465,4,0
2,N,folt,1,N,1,1,614,4,0
2,N,forebass,1,N,1,1,719,8,0
2,N,forgoins,1,N,1,0,875,8,0
2,W,forward,2,W,1,1,474,7,2588
2,W,friends,2,W,1,1,490,7,3674
2,W,front,2,W,1,1,430,5,4588
2,W,full,2,W,1,1,378,4,4818
2,N,fungaits,1,N,1,1,416,8,0
2,W,future,2,W,1,1,380,6,3482
2,N,gabal,1,N,1,1,577,5,0
2,N,gallind,1,N,1,1,552,7,0
2,W,game,2,W,1,1,432,4,2649
2,W,gave,2,W,1,1,423,4,5164
2,N,geads,1,N,1,1,640,5,0
2,N,gno,1,N,1,1,799,3,0
2,W,going,2,W,1,1,432,5,14937
2,W,good,2,W,1,1,386,4,16874
2,N,grakh,1,N,1,1,505,5,0
2,N,grares,1,N,1,1,450,6,0
2,W,great,2,W,1,1,477,5,11693
2,W,greater,2,W,1,1,496,7,2542
2,N,greetman,1,N,1,1,510,8,0
2,N,gringest,1,N,1,1,493,8,0
2,W,ground,2,W,1,1,443,6,3354
2,W,group,2,W,1,1,495,5,5462
2,W,groups,2,W,1,1,463,6,3000
2,N,habbling,1,N,1,0,586,8,0
2,W,hair,2,W,1,1,390,4,3420
2,W,hands,2,W,1,1,418,5,5094
2,W,hard,2,W,1,1,503,4,4744
2,N,hargers,1,N,1,1,635,7,0
2,N,harred,1,N,1,1,702,6,0
2,N,hartorbs,1,N,1,1,545,8,0
2,N,hawls,1,N,1,1,1437,5,0
2,W,health,2,W,1,1,440,6,2361
2,W,heard,2,W,1,1,459,5,5070
2,W,heart,2,W,1,1,391,5,2597
2,W,heavy,2,W,1,1,409,5,2376
2,N,hecking,1,N,1,1,762,7,0
2,W,held,2,W,1,1,419,4,3825
2,N,herge,1,N,1,1,492,5,0
2,N,hids,2,W,0,1,655,4,0
2,W,high,2,W,1,1,447,4,6516
2,N,hoddled,2,W,0,1,498,7,0
2,W,hold,2,W,1,1,413,4,2813
2,N,hollord,1,N,1,1,524,7,0
2,W,hope,2,W,1,1,429,4,3333
2,N,houch,1,N,1,1,789,5,0
2,W,house,2,W,1,1,434,5,10001
2,W,husband,2,W,1,1,476,7,2405
2,W,idea,2,W,1,1,500,4,4879
2,N,ikh,1,N,1,1,438,3,0
2,N,inclels,1,N,1,1,474,7,0
2,W,indeed,2,W,1,1,491,6,4533
2,N,ingrished,1,N,1,1,568,9,0
2,N,inmuent,1,N,1,1,527,7,0
2,W,inside,2,W,1,1,412,6,3313
2,W,interest,2,W,1,0,411,8,3825
2,N,issen,1,N,1,1,477,5,0
2,N,jendar,1,N,1,1,476,6,0
2,N,jiffing,1,N,1,NA,599,7,0
2,W,job,2,W,1,1,428,3,4372
2,W,john,2,W,1,1,458,4,3566
2,N,jult,1,N,1,1,486,4,0
2,W,keep,2,W,1,1,436,4,6264
2,N,kifts,1,N,1,0,439,5,0
2,W,knew,2,W,1,1,494,4,8152
2,W,knowledge,2,W,1,1,456,9,2421
2,W,labour,2,W,1,1,432,6,4679
2,N,laf,1,N,1,1,505,3,0
2,W,land,2,W,1,1,391,4,4455
2,N,lanfood,1,N,1,1,414,7,0
2,W,language,2,W,1,1,457,8,2357
2,N,lape,1,N,1,1,489,4,0
2,N,larm,1,N,1,1,524,4,0
2,W,last,2,W,1,1,443,4,11755
2,W,later,2,W,1,1,411,5,7490
2,W,law,2,W,1,1,377,3,2983
2,W,least,2,W,1,1,400,5,6427
2,W,leave,2,W,1,0,388,5,4355
2,N,leez,1,N,1,1,488,4,0
2,W,left,2,W,1,1,451,4,9889
2,W,less,2,W,1,1,553,4,8227
2,W,let,2,W,1,1,439,3,7038
2,W,life,2,W,1,1,391,4,13180
2,W,like,2,W,1,0,467,4,35451
2,W,line,2,W,1,1,438,4,3920
2,N,lisedess,1,N,1,1,496,8,0
2,W,little,2,W,1,1,476,6,17410
2,W,live,2,W,1,0,427,4,4183
2,W,lived,2,W,1,1,448,5,2480
2,N,loamed,2,W,0,1,1791,6,0
2,N,loles,1,N,1,1,487,5,0
2,W,look,2,W,1,1,454,4,10584
2,W,looking,2,W,1,1,464,7,5428
2,N,loppet,1,N,1,1,713,6,0
2,N,lorbor,1,N,1,0,542,6,0
2,W,lord,2,W,1,1,468,4,3681
2,W,lost,2,W,1,1,452,4,3795
2,W,lot,2,W,1,1,436,3,5724
2,N,lunsier,1,N,1,1,534,7,0
2,N,lunty,1,N,1,1,430,5,0
2,W,made,2,W,1,1,398,4,17860
2,W,make,2,W,1,1,417,4,15832
2,W,makes,2,W,1,1,478,5,3237
2,W,man,2,W,1,1,484,3,17866
2,N,manged,2,W,0,1,848,6,0
2,W,many,2,W,1,1,556,4,17343
2,N,maoun,1,N,1,1,463,5,0
2,W,market,2,W,1,1,533,6,2374
2,N,marroy,1,N,1,1,544,6,0
2,N,matchblires,1,N,1,1,613,11,0
2,W,matter,2,W,1,1,418,6,5136
2,W,maybe,2,W,1,1,388,5,2425
2,W,mean,2,W,1,1,543,4,7547
2,W,means,2,W,1,1,706,5,4753
2,W,meant,2,W,1,1,435,5,2575
2,W,meet,2,W,1,1,493,4,2473
2,W,meeting,2,W,1,1,474,7,2603
2,W,might,2,W,1,0,404,5,13216
2,N,minching,1,N,1,0,495,8,0
2,W,mind,2,W,1,1,430,4,6283
2,N,mirched,1,N,1,1,617,7,0
2,N,mirt,1,N,1,1,484,4,0
2,W,miss,2,W,1,1,497,4,4159
2,N,mocksmess,1,N,1,1,610,9,0
2,N,molions,1,N,1,1,522,7,0
2,N,mollow,2,W,0,0,518,6,0
2,W,moment,2,W,1,1,512,6,5965
2,W,money,2,W,1,1,445,5,7226
2,W,months,2,W,1,1,516,6,4052
2,W,morning,2,W,1,1,516,7,5406
2,N,mortans,1,N,1,1,735,7,0
2,N,morth,1,N,1,1,497,5,0
2,W,mother,2,W,1,0,463,6,7662
2,N,moundtrash,1,N,1,1,536,10,0
2,W,mouth,2,W,1,0,420,5,2411
2,W,moved,2,W,1,1,421,5,3140
2,W,movement,2,W,1,1,441,8,3426
2,N,murans,1,N,1,1,652,6,0
2,N,murtide,1,N,1,0,455,7,0
2,W,name,2,W,1,1,439,4,4736
2,W,natural,2,W,1,1,448,7,2871
2,N,naubles,1,N,1,1,541,7,0
2,W,near,2,W,1,1,538,4,3377
2,W,need,2,W,1,1,446,4,8342
2,N,nenceless,1,N,1,1,482,9,0
2,N,nightdrab,1,N,1,1,717,9,0
2,W,nothing,2,W,1,1,577,7,9210
2,W,office,2,W,1,1,380,6,4460
2,W,oh,2,W,1,1,357,2,8158
2,W,old,2,W,1,1,372,3,13198
2,N,onching,1,N,1,1,507,7,0
2,W,ones,2,W,1,1,435,4,2555
2,N,ony,1,N,1,1,571,3,0
2,W,opened,2,W,1,1,471,6,2405
2,W,order,2,W,1,1,488,5,4865
2,W,others,2,W,1,1,378,6,5597
2,N,outsears,1,N,1,1,634,8,0
2,N,pafts,1,N,1,1,490,5,0
2,W,paper,2,W,1,1,398,5,3128
2,W,part,2,W,1,1,397,4,8895
2,W,passed,2,W,1,0,418,6,2490
2,W,people,2,W,1,1,444,6,26215
2,W,per,2,W,1,1,566,3,6515
2,W,perhaps,2,W,1,1,429,7,8487
2,W,period,2,W,1,1,516,6,3056
2,W,personal,2,W,1,1,531,8,2666
2,N,pewyer,1,N,1,1,466,6,0
2,N,phamecalls,1,N,1,1,673,10,0
2,N,phicker,1,N,1,1,531,7,0
2,N,pift,1,N,1,1,452,4,0
2,N,pimmers,1,N,1,1,508,7,0
2,N,pirched,1,N,1,1,812,7,0
2,N,pitroods,1,N,1,1,719,8,0
2,N,plansgrant,1,N,1,1,709,10,0
2,W,play,2,W,1,1,354,4,4951
2,N,plewers,1,N,1,1,448,7,0
2,W,police,2,W,1,1,396,6,3770
2,N,pones,1,N,1,1,639,5,0
2,N,poocer,1,N,1,1,494,6,0
2,N,portbile,1,N,1,1,647,8,0
2,W,pounds,2,W,1,1,458,6,3922
2,N,predoxed,1,N,1,1,629,8,0
2,N,preruncts,1,N,1,1,667,9,0
2,W,private,2,W,1,1,436,7,3456
2,W,problem,2,W,1,1,490,7,4785
2,W,problems,2,W,1,1,450,8,4268
2,W,process,2,W,1,1,428,7,2687
2,N,progger,1,N,1,1,455,7,0
2,N,progners,1,N,1,0,794,8,0
2,N,prussosks,1,N,1,1,588,9,0
2,W,public,2,W,1,1,412,6,6382
2,N,puel,1,N,1,1,468,4,0
2,N,puge,1,N,1,1,555,4,0
2,N,quardes,1,N,1,1,508,7,0
2,N,quiprant,1,N,1,1,707,8,0
2,W,quite,2,W,1,1,402,5,9866
2,N,radil,1,N,1,1,583,5,0
2,N,raffis,1,N,1,1,529,6,0
2,W,rate,2,W,1,1,449,4,2530
2,W,rather,2,W,1,1,488,6,9199
2,N,rawed,1,N,1,1,1658,5,0
2,W,reached,2,W,1,1,418,7,2485
2,W,reason,2,W,1,1,420,6,4132
2,N,rebite,2,W,0,1,502,6,0
2,N,recelts,1,N,1,1,404,7,0
2,W,red,2,W,1,1,360,3,3030
2,N,redoped,1,N,1,1,484,7,0
2,N,rengers,1,N,1,1,421,7,0
2,W,report,2,W,1,1,460,6,2416
2,N,reser,1,N,1,1,446,5,0
2,N,resoss,1,N,1,1,401,6,0
2,W,rest,2,W,1,1,438,4,3880
2,W,result,2,W,1,1,404,6,3031
2,W,return,2,W,1,1,427,6,2729
2,N,rhinsing,1,N,1,1,481,8,0
2,N,rhylic,1,N,1,1,1051,6,0
2,N,rickthew,1,N,1,1,436,8,0
2,N,riercing,1,N,1,1,462,8,0
2,N,rimby,1,N,1,1,477,5,0
2,W,road,2,W,1,1,358,4,3791
2,N,rof,1,N,1,1,570,3,0
2,N,rols,1,N,1,1,554,4,0
2,N,romedud,1,N,1,1,496,7,0
2,W,room,2,W,1,1,426,4,8249
2,W,round,2,W,1,1,402,5,5913
2,N,ruce,1,N,1,1,449,4,0
2,W,run,2,W,1,1,412,3,4117
2,N,runpain,1,N,1,1,511,7,0
2,N,ruskes,1,N,1,1,571,6,0
2,N,saff,1,N,1,1,502,4,0
2,W,said,2,W,1,1,426,4,49655
2,N,sanks,1,N,1,1,509,5,0
2,W,sat,2,W,1,1,478,3,4085
2,W,saw,2,W,1,1,404,3,6944
2,W,say,2,W,1,1,398,3,15720
2,W,saying,2,W,1,1,490,6,3811
2,W,says,2,W,1,1,403,4,7411
2,N,scaycul,1,N,1,1,426,7,0
2,W,school,2,W,1,1,404,6,6984
2,N,schoolrurls,1,N,1,1,578,11,0
2,N,scoods,1,N,1,1,486,6,0
2,W,sea,2,W,1,1,430,3,2872
2,N,seasdess,1,N,1,1,801,8,0
2,N,secents,2,W,0,1,1149,7,0
2,W,see,2,W,1,1,385,3,20968
2,N,seeled,1,N,1,1,778,6,0
2,W,seem,2,W,1,1,522,4,3948
2,W,seemed,2,W,1,1,500,6,7460
2,W,seems,2,W,1,1,473,5,4342
2,W,seen,2,W,1,1,424,4,6750
2,W,serious,2,W,1,1,478,7,2440
2,N,sern,1,N,1,1,620,4,0
2,W,service,2,W,1,1,522,7,3204
2,W,set,2,W,1,1,396,3,6687
2,W,several,2,W,1,1,477,7,4306
2,W,shall,2,W,1,1,524,5,4085
2,N,shiders,1,N,1,1,721,7,0
2,W,show,2,W,1,1,397,4,4165
2,N,shriel,1,N,1,1,669,6,0
2,N,shugs,2,W,0,1,525,5,0
2,N,sickstone,1,N,1,1,589,9,0
2,W,side,2,W,1,1,430,4,6943
2,N,siendly,1,N,1,0,514,7,0
2,W,simple,2,W,1,1,435,6,2693
2,W,since,2,W,1,1,492,5,8970
2,N,sinwreant,1,N,1,1,576,9,0
2,W,sir,2,W,1,1,533,3,2991
2,N,sittered,1,N,1,1,512,8,0
2,N,sloredess,1,N,1,1,583,9,0
2,N,slounding,1,N,1,1,575,9,0
2,W,slowly,2,W,1,1,413,6,2363
2,W,small,2,W,1,1,366,5,9343
2,N,smaw,1,N,1,1,637,4,0
2,N,soathe,1,N,1,1,610,6,0
2,W,something,2,W,1,1,714,9,12776
2,W,son,2,W,1,1,476,3,2858
2,N,sonches,1,N,1,1,568,7,0
2,W,sound,2,W,1,NA,538,5,2989
2,W,soviet,2,W,1,1,573,6,2543
2,N,spamped,1,N,1,1,574,7,0
2,N,spancing,1,N,1,1,568,8,0
2,N,spanes,1,N,1,1,1148,6,0
2,W,special,2,W,1,1,451,7,3501
2,N,spelty,1,N,1,1,442,6,0
2,W,spent,2,W,1,1,401,5,2531
2,N,spetlin,1,N,1,1,471,7,0
2,N,spiy,1,N,1,1,430,4,0
2,N,splilling,1,N,1,1,545,9,0
2,N,spolt,1,N,1,1,1038,5,0
2,N,spom,1,N,1,1,433,4,0
2,N,spough,1,N,1,1,548,6,0
2,N,spraw,1,N,1,1,556,5,0
2,N,sprealman,1,N,1,1,470,9,0
2,N,spreen,2,W,0,1,485,6,0
2,N,spush,1,N,1,1,528,5,0
2,N,squrenees,1,N,1,1,502,9,0
2,W,stage,2,W,1,1,469,5,2528
2,N,stangroods,1,N,1,1,585,10,0
2,N,stase,1,N,1,1,568,5,0
2,W,states,2,W,1,1,460,6,3326
2,N,stempling,1,N,1,1,510,9,0
2,W,still,2,W,1,1,486,5,16293
2,N,stockles,1,N,1,1,431,8,0
2,W,stood,2,W,1,1,452,5,3810
2,W,stop,2,W,1,1,421,4,3135
2,W,story,2,W,1,1,444,5,2992
2,N,stote,1,N,1,0,496,5,0
2,W,street,2,W,1,1,431,6,4546
2,W,strong,2,W,1,1,461,6,2989
2,N,struelchen,1,N,1,1,460,10,0
2,N,stut,1,N,1,1,509,4,0
2,N,subsone,1,N,1,1,589,7,0
2,W,support,2,W,1,1,390,7,3265
2,W,suppose,2,W,1,1,460,7,2813
2,N,swardly,1,N,1,1,487,7,0
2,N,swib,1,N,1,1,981,4,0
2,N,swignet,1,N,1,1,506,7,0
2,N,swornstay,1,N,1,1,505,9,0
2,N,tagled,1,N,1,1,545,6,0
2,W,taken,2,W,1,1,442,5,6071
2,W,taking,2,W,1,0,447,6,3773
2,W,talking,2,W,1,0,518,7,3267
2,N,tanbet,1,N,1,1,551,6,0
2,N,tartbiece,1,N,1,1,467,9,0
2,N,tastend,1,N,1,1,532,7,0
2,N,tawls,1,N,1,1,608,5,0
2,N,techmigue,1,N,1,1,503,9,0
2,W,tell,2,W,1,1,431,4,8032
2,N,telps,1,N,1,1,396,5,0
2,W,ten,2,W,1,1,423,3,4054
2,N,thamped,1,N,1,1,490,7,0
2,W,therefore,2,W,1,1,478,9,3601
2,W,thought,2,W,1,1,416,7,12866
2,W,thus,2,W,1,1,512,4,3219
2,W,time,2,W,1,1,457,4,32093
2,W,times,2,W,1,1,448,5,6266
2,N,tinchened,1,N,1,1,559,9,0
2,N,tissil,1,N,1,1,607,6,0
2,N,tonders,1,N,1,1,756,7,0
2,W,top,2,W,1,0,483,3,4240
2,N,toshdouse,1,N,1,1,587,9,0
2,W,towards,2,W,1,1,410,7,4700
2,N,towd,1,N,1,1,496,4,0
2,W,town,2,W,1,1,389,4,3328
2,W,trade,2,W,1,1,406,5,2967
2,N,trag,1,N,1,1,541,4,0
2,N,trardess,1,N,1,1,689,8,0
2,N,trolies,1,N,1,1,470,7,0
2,N,tuede,1,N,1,1,525,5,0
2,N,tuge,1,N,1,1,582,4,0
2,N,tunted,1,N,1,1,686,6,0
2,W,turn,2,W,1,1,402,4,4226
2,N,tushing,1,N,1,1,598,7,0
2,W,two,2,W,1,1,451,3,24552
2,W,union,2,W,1,1,418,5,3587
2,W,upon,2,W,1,1,403,4,4978
2,W,us,2,W,1,1,426,2,33195
2,W,use,2,W,1,1,397,3,8700
2,W,used,2,W,1,0,412,4,9235
2,W,using,2,W,1,1,564,5,2436
2,N,vawess,1,N,1,1,428,6,0
2,W,view,2,W,1,1,451,4,3903
2,N,wamble,1,N,1,1,551,6,0
2,W,want,2,W,1,1,494,4,11700
2,W,wanted,2,W,1,1,493,6,6000
2,W,war,2,W,1,1,445,3,6082
2,W,water,2,W,1,1,508,5,7749
2,W,way,2,W,1,1,387,3,21570
2,N,weath,2,W,0,1,501,5,0
2,W,week,2,W,1,1,482,4,4853
2,W,weeks,2,W,1,1,510,5,2859
2,W,well,2,W,1,1,489,4,24382
2,W,went,2,W,1,1,495,4,12396
2,N,wessing,1,N,1,1,519,7,0
2,W,west,2,W,1,1,407,4,3368
2,W,white,2,W,1,1,390,5,6594
2,W,whole,2,W,1,1,535,5,7546
2,W,whose,2,W,1,1,550,5,4005
2,W,wife,2,W,1,1,483,4,3777
2,W,window,2,W,1,1,412,6,2372
2,W,without,2,W,1,1,499,7,10421
2,N,woob,1,N,1,1,563,4,0
2,W,words,2,W,1,1,411,5,4878
2,W,working,2,W,1,1,540,7,4544
2,W,years,2,W,1,1,425,5,16371
2,N,yeomee,1,N,1,1,476,6,0
2,W,yes,2,W,1,1,432,3,13855
2,W,yet,2,W,1,1,393,3,8399
2,W,young,2,W,1,1,429,5,7958
2,N,zoosots,1,N,1,1,561,7,0
3,W,across,2,W,1,1,484,6,5000
3,W,act,2,W,1,1,396,3,3354
3,W,action,2,W,1,1,499,6,3228
3,N,adbu,1,N,1,1,396,4,0
3,W,along,2,W,1,1,455,5,5267
3,W,also,2,W,1,1,375,4,16496
3,W,although,2,W,1,1,502,8,5424
3,W,always,2,W,1,1,422,6,11850
3,N,ammict,1,N,1,1,435,6,0
3,W,among,2,W,1,1,472,5,5090
3,W,answer,2,W,1,0,452,6,3161
3,W,areas,2,W,1,0,484,5,2549
3,W,around,2,W,1,1,449,6,9011
3,W,art,2,W,1,1,1051,3,2972
3,N,ascude,1,N,1,0,443,6,0
3,N,ashpen,1,N,1,1,717,6,0
3,W,asked,2,W,1,1,441,5,8385
3,N,aturts,1,N,1,1,507,6,0
3,W,away,2,W,1,1,441,4,12155
3,W,bad,2,W,1,1,479,3,3755
3,N,baise,1,N,1,0,422,5,0
3,N,bangboy,1,N,1,1,569,7,0
3,W,bank,2,W,1,1,418,4,2385
3,N,bankrough,1,N,1,1,690,9,0
3,N,bardays,1,N,1,1,565,7,0
3,N,basots,1,N,1,1,411,6,0
3,W,became,2,W,1,1,547,6,4792
3,N,beeched,1,N,1,1,676,7,0
3,N,begrille,1,N,1,1,457,8,0
3,N,behoil,1,N,1,1,483,6,0
3,N,bejove,1,N,1,1,436,6,0
3,N,bempled,1,N,1,0,560,7,0
3,N,benaft,1,N,1,1,461,6,0
3,W,best,2,W,1,1,456,4,6187
3,W,better,2,W,1,1,445,6,8101
3,W,beyond,2,W,1,1,411,6,2757
3,N,billaged,1,N,1,1,906,8,0
3,N,bired,1,N,1,1,454,5,0
3,W,bit,2,W,1,0,457,3,4307
3,W,blood,2,W,1,1,366,5,2536
3,N,blossed,1,N,1,1,553,7,0
3,N,bluffmess,1,N,1,1,532,9,0
3,N,boached,1,N,1,1,472,7,0
3,W,body,2,W,1,1,552,4,5243
3,W,book,2,W,1,1,570,4,4932
3,N,boonsless,1,N,1,1,433,9,0
3,W,boy,2,W,1,1,428,3,3876
3,N,braggrass,1,N,1,0,470,9,0
3,N,brap,1,N,1,1,563,4,0
3,N,brater,1,N,1,0,491,6,0
3,N,bridgemalts,1,N,1,1,418,11,0
3,W,bring,2,W,1,1,438,5,3252
3,W,british,2,W,1,1,558,7,6557
3,W,brought,2,W,1,1,509,7,4460
3,N,buckoche,1,N,1,1,430,8,0
3,W,business,2,W,1,1,637,8,4234
3,N,cabe,1,N,1,1,442,4,0
3,N,cadlor,1,N,1,1,418,6,0
3,W,called,2,W,1,1,441,6,7490
3,W,came,2,W,1,1,498,4,12508
3,W,cannot,2,W,1,1,542,6,4435
3,W,care,2,W,1,1,406,4,3128
3,N,cealings,1,N,1,1,934,8,0
3,N,cenflel,1,N,1,1,471,7,0
3,W,certain,2,W,1,1,432,7,5226
3,N,chacloned,1,N,1,1,500,9,0
3,N,chaked,1,N,1,1,546,6,0
3,W,changed,2,W,1,1,375,7,4105
3,N,cheld,1,N,1,1,357,5,0
3,W,child,2,W,1,1,509,5,7645
3,W,children,2,W,1,1,450,8,11744
3,N,chompy,1,N,1,1,632,6,0
3,W,church,2,W,1,1,393,6,2844
3,N,cied,1,N,1,0,570,4,0
3,W,city,2,W,1,1,366,4,3796
3,N,clammest,1,N,1,1,495,8,0
3,W,clear,2,W,1,1,508,5,4218
3,W,close,2,W,1,1,376,5,3636
3,N,clothmate,2,W,0,1,586,9,0
3,N,coaxhound,1,N,1,0,445,9,0
3,N,coirs,1,N,1,0,91,5,0
3,W,cold,2,W,1,0,534,4,3236
3,W,coming,2,W,1,1,478,6,4050
3,N,compends,1,N,1,NA,731,8,0
3,N,conceeled,1,N,1,1,689,9,0
3,W,concerned,1,N,0,0,433,9,2492
3,N,conculls,1,N,1,1,468,8,0
3,N,congides,1,N,1,1,528,8,0
3,N,congues,1,N,1,1,618,7,0
3,W,control,2,W,1,0,396,7,3876
3,N,cornan,1,N,1,1,532,6,0
3,W,could,2,W,1,1,503,5,33660
3,W,countries,2,W,1,1,519,9,3979
3,W,course,1,N,0,0,444,6,11914
3,N,cowat,1,N,1,1,480,5,0
3,N,cowrurl,1,N,1,1,482,7,0
3,N,crawbiers,1,N,1,1,459,9,0
3,N,crerps,1,N,1,1,1126,6,0
3,N,cribles,1,N,1,1,583,7,0
3,N,crobby,1,N,1,1,607,6,0
3,N,crovos,1,N,1,0,445,6,0
3,N,crynching,1,N,1,1,420,9,0
3,N,cucking,1,N,1,1,605,7,0
3,N,daklies,1,N,1,1,412,7,0
3,N,dape,1,N,1,1,454,4,0
3,W,day,2,W,1,1,542,3,13729
3,N,delinds,1,N,1,1,659,7,0
3,N,detissed,1,N,1,1,580,8,0
3,W,different,2,W,1,1,458,9,7170
3,N,disracks,1,N,1,1,1839,8,0
3,N,docing,1,N,1,1,445,6,0
3,W,doctor,2,W,1,1,424,6,2376
3,W,done,2,W,1,1,769,4,7282
3,W,door,2,W,1,1,409,4,5891
3,N,douachest,1,N,1,1,454,9,0
3,W,doubt,2,W,1,1,451,5,2710
3,N,doyly,1,N,1,1,425,5,0
3,N,drampers,1,N,1,1,734,8,0
3,N,drog,1,N,1,1,547,4,0
3,N,drowled,1,N,1,1,844,7,0
3,N,durl,1,N,1,1,532,4,0
3,N,dwat,1,N,1,1,441,4,0
3,W,easy,2,W,1,0,441,4,2686
3,W,eat,2,W,1,1,549,3,2424
3,N,ebarge,1,N,1,1,421,6,0
3,W,effect,2,W,1,1,537,6,2837
3,N,efu,1,N,1,0,425,3,0
3,N,ellat,1,N,1,1,500,5,0
3,W,else,2,W,1,1,457,4,4875
3,N,encu,1,N,1,0,442,4,0
3,W,end,2,W,1,1,431,3,8359
3,N,endips,1,N,1,0,389,6,0
3,W,er,1,N,0,1,384,2,6245
3,N,eruct,1,N,1,1,432,5,0
3,W,europe,2,W,1,1,513,6,2784
3,W,ever,2,W,1,1,377,4,8047
3,W,eyes,2,W,1,1,396,4,7100
3,W,face,2,W,1,1,489,4,8000
3,N,faltet,1,N,1,0,360,6,0
3,W,father,2,W,1,0,425,6,5942
3,W,fear,2,W,1,1,449,4,2791
3,N,feasing,1,N,1,1,559,7,0
3,W,feel,2,W,1,1,374,4,6650
3,W,feeling,2,W,1,0,481,7,3606
3,W,felt,2,W,1,1,467,4,7245
3,N,fench,1,N,1,1,442,5,0
3,N,fesons,1,N,1,1,483,6,0
3,N,fessiers,1,N,1,1,450,8,0
3,N,figing,1,N,1,1,434,6,0
3,W,fish,2,W,1,0,534,4,3064
3,W,five,2,W,1,1,485,4,5226
3,N,flawer,1,N,1,1,470,6,0
3,N,flold,1,N,1,1,526,5,0
3,N,floot,1,N,1,1,607,5,0
3,N,foke,1,N,1,1,551,4,0
3,W,followed,2,W,1,1,451,8,2345
3,N,folt,1,N,1,1,724,4,0
3,N,fongues,1,N,1,1,705,7,0
3,W,food,2,W,1,1,411,4,4552
3,W,force,2,W,1,1,434,5,3048
3,W,form,2,W,1,0,650,4,4797
3,W,found,2,W,1,1,427,5,8630
3,W,four,2,W,1,1,483,4,5843
3,N,fowns,1,N,1,0,536,5,0
3,N,frauselies,1,N,1,1,475,10,0
3,W,free,2,W,1,1,387,4,3734
3,N,frelled,1,N,1,1,506,7,0
3,W,french,2,W,1,1,492,6,2677
3,W,friend,2,W,1,1,468,6,3087
3,N,frithed,1,N,1,1,610,7,0
3,N,fronter,1,N,1,1,945,7,0
3,N,frurlier,1,N,1,1,439,8,0
3,N,fulchom,1,N,1,1,411,7,0
3,N,futches,1,N,1,1,526,7,0
3,N,gastas,1,N,1,1,412,6,0
3,N,gattered,1,N,1,1,562,8,0
3,W,get,2,W,1,0,461,3,20944
3,W,getting,2,W,1,1,610,7,4395
3,W,girl,2,W,1,1,472,4,4944
3,W,girls,2,W,1,1,445,5,2912
3,W,give,2,W,1,1,400,4,8660
3,W,given,2,W,1,1,527,5,6045
3,N,glubume,1,N,1,1,467,7,0
3,W,go,2,W,1,1,362,2,18870
3,W,god,2,W,1,1,537,3,4668
3,W,goes,2,W,1,1,476,4,2783
3,W,gone,2,W,1,0,495,4,4521
3,W,got,2,W,1,1,472,3,15400
3,W,green,2,W,1,1,528,5,2648
3,N,griteie,1,N,1,1,543,7,0
3,N,grussier,1,N,1,1,572,8,0
3,N,guggaw,1,N,1,0,434,6,0
3,N,gumbler,1,N,1,1,486,7,0
3,N,gunwhiffs,1,N,1,1,559,9,0
3,N,gups,1,N,1,1,665,4,0
3,N,gyrbets,1,N,1,1,417,7,0
3,N,hadge,1,N,1,0,493,5,0
3,N,haffs,1,N,1,1,574,5,0
3,W,half,2,W,1,1,364,4,5895
3,W,hand,2,W,1,1,497,4,8217
3,N,hangcul,1,N,1,1,454,7,0
3,W,happened,2,W,1,1,378,8,3440
3,W,happy,2,W,1,1,396,5,2423
3,N,hawls,2,W,0,1,628,5,0
3,W,head,2,W,1,1,496,4,8174
3,W,hear,2,W,1,1,723,4,3344
3,W,help,2,W,1,1,363,4,6731
3,N,hertive,1,N,1,0,499,7,0
3,N,hewsest,1,N,1,0,415,7,0
3,N,hids,1,N,1,1,472,4,0
3,W,higher,2,W,1,1,430,6,2411
3,W,home,2,W,1,1,421,4,8831
3,W,hot,2,W,1,1,463,3,2498
3,W,hour,2,W,1,1,397,4,2867
3,W,hours,2,W,1,1,377,5,3881
3,N,hulsy,1,N,1,1,429,5,0
3,W,human,1,N,0,1,580,5,5440
3,W,hundred,2,W,1,1,382,7,3568
3,N,hunflads,1,N,1,1,470,8,0
3,N,huppies,1,N,1,1,552,7,0
3,N,inbust,1,N,1,1,656,6,0
3,N,insones,1,N,1,1,387,7,0
3,W,instead,2,W,1,1,474,7,3028
3,W,involved,2,W,1,1,437,8,2704
3,N,iplate,1,N,1,1,513,6,0
3,N,isher,1,N,1,0,614,5,0
3,N,ision,1,N,1,1,1515,5,0
3,N,jast,1,N,1,0,408,4,0
3,N,jaughts,1,N,1,0,428,7,0
3,N,juiring,1,N,1,1,418,7,0
3,N,kempian,1,N,1,1,429,7,0
